# Galaxy: NGC4736
# M_disk = 1.80 × 10^10 M_☉
# R_disk = 3.50 kpc
# M_halo = 15.00 × 10^10 M_☉
# Synthetic data for Synchronism validation
# Columns: Rad Vobs errV Vgas Vdisk Vbul SBdisk SBbul
# Units: kpc km/s km/s km/s km/s km/s L_☉/pc² L_☉/pc²
   0.500    62.33    5.93     0.00    22.65   103.50  4.055e+02  2.242e+03
   0.847    71.54    6.54     0.00    19.40    95.66  3.672e+02  8.320e+02
   1.194    72.14    6.95     0.00     9.64    88.05  3.325e+02  3.087e+02
   1.541   102.60    7.33     0.00     5.14    81.68  3.012e+02  1.146e+02
   1.888   104.59    7.80     0.00    24.43    76.39  2.727e+02  4.252e+01
   2.235   110.36    8.47     0.00    48.21    71.96  2.470e+02  1.578e+01
   2.582   119.04    9.40     0.00    76.75    68.19  2.237e+02  5.856e+00
   2.929   145.55   10.67     0.00   110.60    64.94  2.026e+02  2.173e+00
   3.276   201.52   12.31     0.00   150.56    62.11  1.835e+02  8.065e-01
   3.622   215.54   14.36     0.00   197.66    59.61  1.661e+02  2.993e-01
   3.969   257.18   16.90     0.00   253.23    57.39  1.505e+02  1.111e-01
   4.316   338.26   19.98     0.00   318.90    55.39  1.363e+02  4.122e-02
   4.663   420.55   23.69     0.00   396.64    53.59  1.234e+02  1.530e-02
   5.010   522.91   28.16     0.00   488.79    51.96  1.118e+02  5.677e-03
   5.357   590.23   33.51     0.00   598.15    50.46  1.012e+02  2.107e-03
   5.704   816.19   39.91     0.00   727.96    49.08  9.166e+01  7.819e-04
   6.051   928.35   47.53     0.00   882.00    47.81  8.301e+01  2.902e-04
   6.398  1049.39   56.59     0.00  1064.59    46.64  7.518e+01  1.077e-04
   6.745  1439.32   67.34     0.00  1280.67    45.54  6.809e+01  3.996e-05
   7.092  1521.08   80.04     0.00  1535.78    44.52  6.166e+01  1.483e-05
   7.439  1821.55   95.02     0.00  1836.09    43.57  5.584e+01  5.504e-06
   7.786  2006.47  112.60     0.00  2188.38    42.67  5.057e+01  2.043e-06
   8.133  2689.45  133.15     0.00  2600.02    41.83  4.580e+01  7.580e-07
   8.480  3149.44  157.07     0.00  3078.90    41.03  4.148e+01  2.813e-07
   8.827  3615.44  184.77     0.00  3633.24    40.28  3.756e+01  1.044e-07
   9.173  4318.19  216.67     0.00  4271.52    39.57  3.402e+01  3.874e-08
   9.520  5129.99  253.19     0.00  5002.14    38.89  3.081e+01  1.438e-08
   9.867  6033.84  294.73     0.00  5833.12    38.25  2.790e+01  5.336e-09
  10.214  6626.33  341.64     0.00  6771.65    37.64  2.527e+01  1.980e-09
  10.561  8457.30  394.23     0.00  7823.51    37.06  2.288e+01  7.349e-10
  10.908  8848.31  452.66     0.00  8992.34    36.50  2.072e+01  2.727e-10
  11.255  9732.69  516.98     0.00 10278.74    35.97  1.877e+01  1.012e-10
  11.602 12351.79  586.99     0.00 11679.16    35.46  1.700e+01  3.756e-11
  11.949 13312.16  662.25     0.00 13184.49    34.97  1.539e+01  1.394e-11
  12.296 15424.42  741.95     0.00 14778.44    34.50  1.394e+01  5.173e-12
  12.643 17125.45  824.80     0.00 16435.51    34.05  1.262e+01  1.920e-12
  12.990 17796.16  908.95     0.00 18118.64    33.62  1.143e+01  7.124e-13
  13.337 21702.00  991.84     0.00 19776.32    33.20  1.035e+01  2.644e-13
  13.684 22336.50 1069.98     0.00 21339.31    32.80  9.377e+00  9.812e-14
  14.031 23624.10 1138.85     0.00 22716.69    32.41  8.492e+00  3.641e-14
  14.378 23171.75 1192.58     0.00 23791.24    32.03  7.691e+00  1.351e-14
  14.724 24571.86 1223.73     0.00 24414.20    31.67  6.965e+00  5.015e-15
  15.071 23882.78 1222.97     0.00 24399.00    31.32  6.308e+00  1.861e-15
  15.418 23732.98 1178.73     0.00 23514.21    30.98  5.712e+00  6.907e-16
  15.765 22030.54 1076.78     0.00 21475.31    30.65  5.173e+00  2.563e-16
  16.112 17500.83  899.79     0.00 17935.33    30.34  4.685e+00  9.512e-17
  16.459 12845.19  626.74     0.00 12474.16    30.03  4.243e+00  3.530e-17
  16.806  4859.41  232.40     0.00  4586.33    29.73  3.842e+00  1.310e-17
  17.153  5751.64  319.70     0.00  6332.80    29.44  3.480e+00  4.862e-18
  17.500 21894.34 1053.15     0.00 21002.69    29.16  3.151e+00  1.804e-18
