# Galaxy: UGC128
# M_disk = 0.50 × 10^10 M_☉
# R_disk = 4.00 kpc
# M_halo = 5.00 × 10^10 M_☉
# Synthetic data for Synchronism validation
# Columns: Rad Vobs errV Vgas Vdisk Vbul SBdisk SBbul
# Units: kpc km/s km/s km/s km/s km/s L_☉/pc² L_☉/pc²
   0.500    19.17    4.19     0.00    10.99     0.00  8.778e+01  0.000e+00
   0.898    41.32    4.47     0.00    10.11     0.00  7.947e+01  0.000e+00
   1.296    33.12    4.65     0.00     5.78     0.00  7.194e+01  0.000e+00
   1.694    30.16    4.81     0.00     1.14     0.00  6.513e+01  0.000e+00
   2.092    39.02    5.03     0.00    10.32     0.00  5.896e+01  0.000e+00
   2.490    59.05    5.36     0.00    21.72     0.00  5.338e+01  0.000e+00
   2.888    64.52    5.83     0.00    35.45     0.00  4.832e+01  0.000e+00
   3.286    71.62    6.46     0.00    51.76     0.00  4.375e+01  0.000e+00
   3.684    87.81    7.28     0.00    71.04     0.00  3.961e+01  0.000e+00
   4.082   109.34    8.29     0.00    93.79     0.00  3.585e+01  0.000e+00
   4.480   136.21    9.54     0.00   120.63     0.00  3.246e+01  0.000e+00
   4.878   174.77   11.04     0.00   152.36     0.00  2.939e+01  0.000e+00
   5.276   187.61   12.85     0.00   189.94     0.00  2.660e+01  0.000e+00
   5.673   242.43   15.03     0.00   234.51     0.00  2.408e+01  0.000e+00
   6.071   297.70   17.62     0.00   287.42     0.00  2.180e+01  0.000e+00
   6.469   354.78   20.73     0.00   350.28     0.00  1.974e+01  0.000e+00
   6.867   431.02   24.43     0.00   424.91     0.00  1.787e+01  0.000e+00
   7.265   507.68   28.83     0.00   513.45     0.00  1.618e+01  0.000e+00
   7.663   668.03   34.05     0.00   618.32     0.00  1.464e+01  0.000e+00
   8.061   718.11   40.22     0.00   742.24     0.00  1.326e+01  0.000e+00
   8.459   811.43   47.51     0.00   888.26     0.00  1.200e+01  0.000e+00
   8.857  1051.37   56.06     0.00  1059.72     0.00  1.087e+01  0.000e+00
   9.255  1306.80   66.08     0.00  1260.27     0.00  9.836e+00  0.000e+00
   9.653  1377.30   77.75     0.00  1493.81     0.00  8.905e+00  0.000e+00
  10.051  1823.84   91.27     0.00  1764.43     0.00  8.062e+00  0.000e+00
  10.449  2078.50  106.86     0.00  2076.35     0.00  7.298e+00  0.000e+00
  10.847  2451.00  124.72     0.00  2433.77     0.00  6.607e+00  0.000e+00
  11.245  2686.79  145.07     0.00  2840.71     0.00  5.981e+00  0.000e+00
  11.643  3153.65  168.07     0.00  3300.79     0.00  5.415e+00  0.000e+00
  12.041  3658.25  193.87     0.00  3816.96     0.00  4.902e+00  0.000e+00
  12.439  4058.37  222.58     0.00  4391.14     0.00  4.438e+00  0.000e+00
  12.837  5338.89  254.21     0.00  5023.75     0.00  4.018e+00  0.000e+00
  13.235  5274.94  288.67     0.00  5713.17     0.00  3.637e+00  0.000e+00
  13.633  6220.58  325.77     0.00  6455.08     0.00  3.293e+00  0.000e+00
  14.031  7050.18  365.09     0.00  7241.58     0.00  2.981e+00  0.000e+00
  14.429  8950.53  406.02     0.00  8060.27     0.00  2.699e+00  0.000e+00
  14.827  8862.83  447.66     0.00  8893.00     0.00  2.443e+00  0.000e+00
  15.224  9671.60  488.73     0.00  9714.50     0.00  2.212e+00  0.000e+00
  15.622 10112.86  527.54     0.00 10490.70     0.00  2.002e+00  0.000e+00
  16.020 11981.27  561.85     0.00 11176.76     0.00  1.813e+00  0.000e+00
  16.418 10645.94  588.75     0.00 11714.82     0.00  1.641e+00  0.000e+00
  16.816 12102.63  604.57     0.00 12031.32     0.00  1.486e+00  0.000e+00
  17.214 12708.49  604.70     0.00 12033.90     0.00  1.345e+00  0.000e+00
  17.612 12630.59  583.40     0.00 11607.85     0.00  1.218e+00  0.000e+00
  18.010 10970.33  533.61     0.00 10612.05     0.00  1.102e+00  0.000e+00
  18.408  7884.01  446.72     0.00  8874.21     0.00  9.978e-01  0.000e+00
  18.806  6494.74  312.29     0.00  6185.56     0.00  9.033e-01  0.000e+00
  19.204  2313.47  117.78     0.00  2294.74     0.00  8.178e-01  0.000e+00
  19.602  3161.47  157.99     0.00  3099.17     0.00  7.403e-01  0.000e+00
  20.000 10427.99  520.73     0.00 10354.46     0.00  6.702e-01  0.000e+00
