# Galaxy: NGC3521
# M_disk = 2.00 × 10^10 M_☉
# R_disk = 3.80 kpc
# M_halo = 18.00 × 10^10 M_☉
# Synthetic data for Synchronism validation
# Columns: Rad Vobs errV Vgas Vdisk Vbul SBdisk SBbul
# Units: kpc km/s km/s km/s km/s km/s L_☉/pc² L_☉/pc²
   0.500    64.52    5.93     0.00    22.72     0.00  3.865e+02  0.000e+00
   0.878    74.79    6.62     0.00    20.36     0.00  3.500e+02  0.000e+00
   1.255    81.95    7.06     0.00    11.10     0.00  3.169e+02  0.000e+00
   1.633    89.31    7.45     0.00     3.38     0.00  2.869e+02  0.000e+00
   2.010   103.00    7.92     0.00    22.47     0.00  2.598e+02  0.000e+00
   2.388   113.30    8.58     0.00    46.10     0.00  2.352e+02  0.000e+00
   2.765   132.45    9.49     0.00    74.53     0.00  2.129e+02  0.000e+00
   3.143   159.79   10.73     0.00   108.29     0.00  1.928e+02  0.000e+00
   3.520   198.55   12.34     0.00   148.16     0.00  1.746e+02  0.000e+00
   3.898   205.31   14.37     0.00   195.19     0.00  1.581e+02  0.000e+00
   4.276   287.31   16.88     0.00   250.69     0.00  1.431e+02  0.000e+00
   4.653   316.81   19.94     0.00   316.29     0.00  1.296e+02  0.000e+00
   5.031   414.22   23.64     0.00   393.96     0.00  1.173e+02  0.000e+00
   5.408   465.43   28.09     0.00   486.06     0.00  1.062e+02  0.000e+00
   5.786   575.79   33.43     0.00   595.39     0.00  9.618e+01  0.000e+00
   6.163   777.20   39.81     0.00   725.22     0.00  8.708e+01  0.000e+00
   6.541   861.98   47.43     0.00   879.35     0.00  7.885e+01  0.000e+00
   6.918  1123.87   56.50     0.00  1062.15     0.00  7.139e+01  0.000e+00
   7.296  1308.68   67.26     0.00  1278.58     0.00  6.464e+01  0.000e+00
   7.673  1576.27   79.99     0.00  1534.26     0.00  5.852e+01  0.000e+00
   8.051  1916.90   95.00     0.00  1835.41     0.00  5.299e+01  0.000e+00
   8.429  2017.47  112.64     0.00  2188.91     0.00  4.798e+01  0.000e+00
   8.806  2426.98  133.28     0.00  2602.24     0.00  4.344e+01  0.000e+00
   9.184  2938.38  157.31     0.00  3083.37     0.00  3.933e+01  0.000e+00
   9.561  3629.20  185.16     0.00  3640.70     0.00  3.561e+01  0.000e+00
   9.939  3999.98  217.24     0.00  4282.83     0.00  3.224e+01  0.000e+00
  10.316  5030.62  254.00     0.00  5018.34     0.00  2.919e+01  0.000e+00
  10.694  5602.31  295.85     0.00  5855.43     0.00  2.643e+01  0.000e+00
  11.071  6926.46  343.14     0.00  6801.48     0.00  2.393e+01  0.000e+00
  11.449  7840.62  396.18     0.00  7862.47     0.00  2.167e+01  0.000e+00
  11.827  8420.30  455.16     0.00  9042.22     0.00  1.962e+01  0.000e+00
  12.204  9850.12  520.12     0.00 10341.52     0.00  1.776e+01  0.000e+00
  12.582 11988.76  590.88     0.00 11756.95     0.00  1.608e+01  0.000e+00
  12.959 12667.13  667.01     0.00 13279.50     0.00  1.456e+01  0.000e+00
  13.337 15015.20  747.67     0.00 14892.87     0.00  1.319e+01  0.000e+00
  13.714 16358.53  831.60     0.00 16571.48     0.00  1.194e+01  0.000e+00
  14.092 18172.99  916.92     0.00 18278.00     0.00  1.081e+01  0.000e+00
  14.469 20679.11 1001.05     0.00 19960.49     0.00  9.787e+00  0.000e+00
  14.847 20674.13 1080.47     0.00 21548.96     0.00  8.861e+00  0.000e+00
  15.224 23710.52 1150.59     0.00 22951.45     0.00  8.023e+00  0.000e+00
  15.602 23230.96 1205.48     0.00 24049.27     0.00  7.264e+00  0.000e+00
  15.980 25786.51 1237.60     0.00 24691.62     0.00  6.577e+00  0.000e+00
  16.357 25302.19 1237.48     0.00 24689.30     0.00  5.955e+00  0.000e+00
  16.735 24346.88 1193.39     0.00 23807.39     0.00  5.392e+00  0.000e+00
  17.112 21387.22 1090.87     0.00 21756.94     0.00  4.882e+00  0.000e+00
  17.490 17035.99  912.29     0.00 18185.37     0.00  4.420e+00  0.000e+00
  17.867 12410.38  636.31     0.00 12665.54     0.00  4.002e+00  0.000e+00
  18.245  5079.82  237.25     0.00  4683.29     0.00  3.624e+00  0.000e+00
  18.622  7152.20  321.90     0.00  6376.70     0.00  3.281e+00  0.000e+00
  19.000 20202.36 1065.36     0.00 21246.91     0.00  2.971e+00  0.000e+00
