# Galaxy: NGC7793
# M_disk = 0.80 × 10^10 M_☉
# R_disk = 2.50 kpc
# M_halo = 8.00 × 10^10 M_☉
# Synthetic data for Synchronism validation
# Columns: Rad Vobs errV Vgas Vdisk Vbul SBdisk SBbul
# Units: kpc km/s km/s km/s km/s km/s L_☉/pc² L_☉/pc²
   0.500    61.23    5.59     0.00    17.13     0.00  3.336e+02  0.000e+00
   0.745    54.55    5.95     0.00    11.49     0.00  3.025e+02  0.000e+00
   0.990    74.24    6.25     0.00     1.61     0.00  2.742e+02  0.000e+00
   1.235    82.45    6.58     0.00    11.86     0.00  2.486e+02  0.000e+00
   1.480    85.36    7.03     0.00    28.75     0.00  2.254e+02  0.000e+00
   1.724    91.71    7.66     0.00    49.19     0.00  2.044e+02  0.000e+00
   1.969   118.76    8.53     0.00    73.49     0.00  1.853e+02  0.000e+00
   2.214   154.49    9.66     0.00   102.17     0.00  1.680e+02  0.000e+00
   2.459   161.93   11.09     0.00   135.92     0.00  1.524e+02  0.000e+00
   2.704   209.99   12.87     0.00   175.64     0.00  1.381e+02  0.000e+00
   2.949   238.14   15.04     0.00   222.44     0.00  1.252e+02  0.000e+00
   3.194   293.01   17.65     0.00   277.68     0.00  1.136e+02  0.000e+00
   3.439   383.52   20.80     0.00   342.99     0.00  1.030e+02  0.000e+00
   3.684   433.42   24.56     0.00   420.30     0.00  9.336e+01  0.000e+00
   3.929   494.45   29.05     0.00   511.87     0.00  8.464e+01  0.000e+00
   4.173   605.00   34.41     0.00   620.35     0.00  7.675e+01  0.000e+00
   4.418   771.33   40.77     0.00   748.77     0.00  6.958e+01  0.000e+00
   4.663  1016.79   48.31     0.00   900.61     0.00  6.309e+01  0.000e+00
   4.908  1062.12   57.22     0.00  1079.79     0.00  5.720e+01  0.000e+00
   5.153  1249.20   67.73     0.00  1290.71     0.00  5.187e+01  0.000e+00
   5.398  1607.36   80.08     0.00  1538.24     0.00  4.703e+01  0.000e+00
   5.643  1827.19   94.53     0.00  1827.71     0.00  4.264e+01  0.000e+00
   5.888  2307.03  111.36     0.00  2164.86     0.00  3.866e+01  0.000e+00
   6.133  2698.99  130.89     0.00  2555.79     0.00  3.505e+01  0.000e+00
   6.378  3164.02  153.43     0.00  3006.85     0.00  3.178e+01  0.000e+00
   6.622  3599.43  179.30     0.00  3524.49     0.00  2.882e+01  0.000e+00
   6.867  4164.24  208.82     0.00  4115.05     0.00  2.613e+01  0.000e+00
   7.112  4770.83  242.28     0.00  4784.50     0.00  2.369e+01  0.000e+00
   7.357  5796.43  279.95     0.00  5538.08     0.00  2.148e+01  0.000e+00
   7.602  6052.67  322.03     0.00  6379.84     0.00  1.947e+01  0.000e+00
   7.847  6803.85  368.64     0.00  7312.07     0.00  1.766e+01  0.000e+00
   8.092  8598.97  419.76     0.00  8334.57     0.00  1.601e+01  0.000e+00
   8.337  8953.54  475.22     0.00  9443.83     0.00  1.452e+01  0.000e+00
   8.582 10679.30  534.62     0.00 10631.90     0.00  1.316e+01  0.000e+00
   8.827 12069.84  597.28     0.00 11885.14     0.00  1.193e+01  0.000e+00
   9.071 13371.46  662.16     0.00 13182.70     0.00  1.082e+01  0.000e+00
   9.316 14748.14  727.75     0.00 14494.64     0.00  9.810e+00  0.000e+00
   9.561 16743.41  792.01     0.00 15779.81     0.00  8.894e+00  0.000e+00
   9.806 16790.53  852.18     0.00 16983.27     0.00  8.064e+00  0.000e+00
  10.051 17341.46  904.68     0.00 18033.31     0.00  7.312e+00  0.000e+00
  10.296 19787.89  944.91     0.00 18837.98     0.00  6.629e+00  0.000e+00
  10.541 17561.83  967.07     0.00 19281.07     0.00  6.011e+00  0.000e+00
  10.786 19894.41  963.88     0.00 19217.40     0.00  5.450e+00  0.000e+00
  11.031 17430.01  926.39     0.00 18467.50     0.00  4.941e+00  0.000e+00
  11.276 15521.95  843.59     0.00 16811.42     0.00  4.480e+00  0.000e+00
  11.520 13546.83  702.10     0.00 13981.68     0.00  4.062e+00  0.000e+00
  11.765  9948.01  485.79     0.00  9655.30     0.00  3.683e+00  0.000e+00
  12.010  3339.69  175.30     0.00  3444.59     0.00  3.339e+00  0.000e+00
  12.255  4981.98  258.71     0.00  5113.11     0.00  3.028e+00  0.000e+00
  12.500 16347.25  831.37     0.00 16567.14     0.00  2.745e+00  0.000e+00
