# Galaxy: NGC5055
# M_disk = 2.50 × 10^10 M_☉
# R_disk = 4.00 kpc
# M_halo = 20.00 × 10^10 M_☉
# Synthetic data for Synchronism validation
# Columns: Rad Vobs errV Vgas Vdisk Vbul SBdisk SBbul
# Units: kpc km/s km/s km/s km/s km/s L_☉/pc² L_☉/pc²
   0.500    51.28    5.90     0.00    24.57     0.00  4.389e+02  0.000e+00
   0.898    73.45    6.59     0.00    22.62     0.00  3.974e+02  0.000e+00
   1.296    85.06    7.02     0.00    12.91     0.00  3.597e+02  0.000e+00
   1.694    76.10    7.41     0.00     2.55     0.00  3.257e+02  0.000e+00
   2.092    92.74    7.90     0.00    23.08     0.00  2.948e+02  0.000e+00
   2.490   107.57    8.60     0.00    48.56     0.00  2.669e+02  0.000e+00
   2.888   129.51    9.61     0.00    79.26     0.00  2.416e+02  0.000e+00
   3.286   192.35   10.98     0.00   115.75     0.00  2.187e+02  0.000e+00
   3.684   169.88   12.76     0.00   158.86     0.00  1.980e+02  0.000e+00
   4.082   216.99   15.00     0.00   209.71     0.00  1.793e+02  0.000e+00
   4.480   270.31   17.74     0.00   269.74     0.00  1.623e+02  0.000e+00
   4.878   375.26   21.08     0.00   340.69     0.00  1.469e+02  0.000e+00
   5.276   444.90   25.11     0.00   424.72     0.00  1.330e+02  0.000e+00
   5.673   518.37   29.95     0.00   524.38     0.00  1.204e+02  0.000e+00
   6.071   638.77   35.75     0.00   642.70     0.00  1.090e+02  0.000e+00
   6.469   756.12   42.68     0.00   783.24     0.00  9.869e+01  0.000e+00
   6.867   913.54   50.94     0.00   950.13     0.00  8.934e+01  0.000e+00
   7.265  1142.72   60.77     0.00  1148.12     0.00  8.088e+01  0.000e+00
   7.663  1328.49   72.44     0.00  1382.61     0.00  7.322e+01  0.000e+00
   8.061  1754.88   86.24     0.00  1659.71     0.00  6.629e+01  0.000e+00
   8.459  1996.68  102.53     0.00  1986.21     0.00  6.001e+01  0.000e+00
   8.857  2183.16  121.66     0.00  2369.60     0.00  5.433e+01  0.000e+00
   9.255  2908.46  144.06     0.00  2818.04     0.00  4.918e+01  0.000e+00
   9.653  3184.90  170.15     0.00  3340.25     0.00  4.452e+01  0.000e+00
  10.051  3883.88  200.38     0.00  3945.39     0.00  4.031e+01  0.000e+00
  10.449  4625.97  235.24     0.00  4642.86     0.00  3.649e+01  0.000e+00
  10.847  5661.81  275.19     0.00  5442.08     0.00  3.304e+01  0.000e+00
  11.245  6568.91  320.67     0.00  6352.01     0.00  2.991e+01  0.000e+00
  11.643  6753.07  372.10     0.00  7380.79     0.00  2.707e+01  0.000e+00
  12.041  8220.24  429.80     0.00  8534.99     0.00  2.451e+01  0.000e+00
  12.439  9760.06  493.99     0.00  9818.89     0.00  2.219e+01  0.000e+00
  12.837 11743.17  564.71     0.00 11233.45     0.00  2.009e+01  0.000e+00
  13.235 12089.88  641.79     0.00 12775.04     0.00  1.819e+01  0.000e+00
  13.633 13923.36  724.73     0.00 14433.99     0.00  1.646e+01  0.000e+00
  14.031 14387.75  812.66     0.00 16192.67     0.00  1.490e+01  0.000e+00
  14.429 18375.91  904.19     0.00 18023.32     0.00  1.349e+01  0.000e+00
  14.827 18989.93  997.29     0.00 19885.36     0.00  1.222e+01  0.000e+00
  15.224 22115.97 1089.13     0.00 21722.29     0.00  1.106e+01  0.000e+00
  15.622 25755.71 1175.91     0.00 23457.91     0.00  1.001e+01  0.000e+00
  16.020 24852.92 1252.62     0.00 24991.99     0.00  9.063e+00  0.000e+00
  16.418 25079.98 1312.77     0.00 26195.14     0.00  8.205e+00  0.000e+00
  16.816 24990.66 1348.16     0.00 26902.85     0.00  7.428e+00  0.000e+00
  17.214 25416.18 1348.45     0.00 26908.61     0.00  6.724e+00  0.000e+00
  17.612 25662.74 1300.81     0.00 25955.95     0.00  6.088e+00  0.000e+00
  18.010 23512.32 1189.48     0.00 23729.26     0.00  5.511e+00  0.000e+00
  18.408 17994.16  995.19     0.00 19843.33     0.00  4.989e+00  0.000e+00
  18.806 12825.99  694.60     0.00 13831.34     0.00  4.517e+00  0.000e+00
  19.204  5254.62  259.64     0.00  5131.19     0.00  4.089e+00  0.000e+00
  19.602  7422.34  349.56     0.00  6929.95     0.00  3.702e+00  0.000e+00
  20.000 21982.14 1160.68     0.00 23153.29     0.00  3.351e+00  0.000e+00
