# Galaxy: NGC2403
# M_disk = 1.50 × 10^10 M_☉
# R_disk = 3.50 kpc
# M_halo = 15.00 × 10^10 M_☉
# Synthetic data for Synchronism validation
# Columns: Rad Vobs errV Vgas Vdisk Vbul SBdisk SBbul
# Units: kpc km/s km/s km/s km/s km/s L_☉/pc² L_☉/pc²
   0.500    61.81    5.90     0.00    20.67     0.00  3.379e+02  0.000e+00
   0.847    61.38    6.52     0.00    17.71     0.00  3.060e+02  0.000e+00
   1.194    76.07    6.94     0.00     8.80     0.00  2.771e+02  0.000e+00
   1.541    80.73    7.33     0.00     4.69     0.00  2.510e+02  0.000e+00
   1.888   101.05    7.77     0.00    22.30     0.00  2.273e+02  0.000e+00
   2.235   105.21    8.38     0.00    44.01     0.00  2.058e+02  0.000e+00
   2.582   106.62    9.21     0.00    70.06     0.00  1.864e+02  0.000e+00
   2.929   129.76   10.33     0.00   100.96     0.00  1.688e+02  0.000e+00
   3.276   184.16   11.79     0.00   137.44     0.00  1.529e+02  0.000e+00
   3.622   233.60   13.62     0.00   180.44     0.00  1.385e+02  0.000e+00
   3.969   258.59   15.90     0.00   231.17     0.00  1.254e+02  0.000e+00
   4.316   292.80   18.68     0.00   291.11     0.00  1.136e+02  0.000e+00
   4.663   386.22   22.05     0.00   362.08     0.00  1.028e+02  0.000e+00
   5.010   495.35   26.10     0.00   446.20     0.00  9.314e+01  0.000e+00
   5.357   552.34   30.96     0.00   546.03     0.00  8.435e+01  0.000e+00
   5.704   734.92   36.78     0.00   664.53     0.00  7.639e+01  0.000e+00
   6.051   819.20   43.73     0.00   805.15     0.00  6.918e+01  0.000e+00
   6.398   894.68   51.99     0.00   971.84     0.00  6.265e+01  0.000e+00
   6.745  1236.43   61.79     0.00  1169.09     0.00  5.674e+01  0.000e+00
   7.092  1425.80   73.38     0.00  1401.97     0.00  5.138e+01  0.000e+00
   7.439  1511.59   87.04     0.00  1676.11     0.00  4.653e+01  0.000e+00
   7.786  2145.84  103.08     0.00  1997.71     0.00  4.214e+01  0.000e+00
   8.133  2233.17  121.84     0.00  2373.49     0.00  3.817e+01  0.000e+00
   8.480  2937.39  143.67     0.00  2810.63     0.00  3.456e+01  0.000e+00
   8.827  3286.70  168.96     0.00  3316.68     0.00  3.130e+01  0.000e+00
   9.173  3612.58  198.07     0.00  3899.35     0.00  2.835e+01  0.000e+00
   9.520  4524.04  231.40     0.00  4566.31     0.00  2.567e+01  0.000e+00
   9.867  5322.47  269.32     0.00  5324.89     0.00  2.325e+01  0.000e+00
  10.214  6435.84  312.15     0.00  6181.65     0.00  2.106e+01  0.000e+00
  10.561  6956.97  360.15     0.00  7141.85     0.00  1.907e+01  0.000e+00
  10.908  8110.31  413.49     0.00  8208.84     0.00  1.727e+01  0.000e+00
  11.255  7961.37  472.20     0.00  9383.16     0.00  1.564e+01  0.000e+00
  11.602 10302.34  536.12     0.00 10661.56     0.00  1.416e+01  0.000e+00
  11.949 11790.39  604.82     0.00 12035.74     0.00  1.283e+01  0.000e+00
  12.296 13242.11  677.57     0.00 13490.81     0.00  1.162e+01  0.000e+00
  12.643 15318.16  753.20     0.00 15003.50     0.00  1.052e+01  0.000e+00
  12.990 15920.33  830.02     0.00 16539.98     0.00  9.527e+00  0.000e+00
  13.337 18377.91  905.68     0.00 18053.23     0.00  8.628e+00  0.000e+00
  13.684 20441.32  977.02     0.00 19480.04     0.00  7.814e+00  0.000e+00
  14.031 19976.53 1039.89     0.00 20737.40     0.00  7.077e+00  0.000e+00
  14.378 22593.45 1088.93     0.00 21718.33     0.00  6.409e+00  0.000e+00
  14.724 23263.93 1117.37     0.00 22287.01     0.00  5.804e+00  0.000e+00
  15.071 22884.79 1116.67     0.00 22273.14     0.00  5.256e+00  0.000e+00
  15.418 21542.97 1076.29     0.00 21465.44     0.00  4.760e+00  0.000e+00
  15.765 20438.47  983.23     0.00 19604.18     0.00  4.311e+00  0.000e+00
  16.112 15774.72  821.66     0.00 16372.64     0.00  3.904e+00  0.000e+00
  16.459 11164.20  572.40     0.00 11387.29     0.00  3.536e+00  0.000e+00
  16.806  4440.15  212.43     0.00  4186.72     0.00  3.202e+00  0.000e+00
  17.153  5406.74  292.12     0.00  5781.03     0.00  2.900e+00  0.000e+00
  17.500 18356.25  961.66     0.00 19172.74     0.00  2.626e+00  0.000e+00
