# Galaxy: NGC5585
# M_disk = 0.40 × 10^10 M_☉
# R_disk = 3.50 kpc
# M_halo = 4.00 × 10^10 M_☉
# Synthetic data for Synchronism validation
# Columns: Rad Vobs errV Vgas Vdisk Vbul SBdisk SBbul
# Units: kpc km/s km/s km/s km/s km/s L_☉/pc² L_☉/pc²
   0.500    20.59    4.29     0.00    10.68     0.00  9.010e+01  0.000e+00
   0.847    26.29    4.55     0.00     9.15     0.00  8.160e+01  0.000e+00
   1.194    36.11    4.73     0.00     4.55     0.00  7.390e+01  0.000e+00
   1.541    38.48    4.90     0.00     2.42     0.00  6.692e+01  0.000e+00
   1.888    46.45    5.13     0.00    11.52     0.00  6.061e+01  0.000e+00
   2.235    53.14    5.46     0.00    22.73     0.00  5.489e+01  0.000e+00
   2.582    60.66    5.91     0.00    36.18     0.00  4.971e+01  0.000e+00
   2.929    71.61    6.53     0.00    52.14     0.00  4.502e+01  0.000e+00
   3.276    82.09    7.32     0.00    70.97     0.00  4.077e+01  0.000e+00
   3.622    97.42    8.30     0.00    93.18     0.00  3.692e+01  0.000e+00
   3.969   137.14    9.51     0.00   119.37     0.00  3.344e+01  0.000e+00
   4.316   161.54   10.97     0.00   150.33     0.00  3.028e+01  0.000e+00
   4.663   196.28   12.73     0.00   186.98     0.00  2.742e+01  0.000e+00
   5.010   214.01   14.84     0.00   230.42     0.00  2.484e+01  0.000e+00
   5.357   269.40   17.37     0.00   281.97     0.00  2.249e+01  0.000e+00
   5.704   386.16   20.38     0.00   343.16     0.00  2.037e+01  0.000e+00
   6.051   406.42   23.98     0.00   415.78     0.00  1.845e+01  0.000e+00
   6.398   513.86   28.25     0.00   501.85     0.00  1.671e+01  0.000e+00
   6.745   612.20   33.32     0.00   603.72     0.00  1.513e+01  0.000e+00
   7.092   741.09   39.31     0.00   723.97     0.00  1.370e+01  0.000e+00
   7.439   812.07   46.37     0.00   865.54     0.00  1.241e+01  0.000e+00
   7.786   994.73   54.66     0.00  1031.61     0.00  1.124e+01  0.000e+00
   8.133  1226.00   64.35     0.00  1225.66     0.00  1.018e+01  0.000e+00
   8.480  1520.93   75.63     0.00  1451.41     0.00  9.217e+00  0.000e+00
   8.827  1581.63   88.69     0.00  1712.73     0.00  8.347e+00  0.000e+00
   9.173  1992.42  103.72     0.00  2013.62     0.00  7.559e+00  0.000e+00
   9.520  2347.69  120.94     0.00  2358.03     0.00  6.846e+00  0.000e+00
   9.867  2661.30  140.52     0.00  2749.76     0.00  6.200e+00  0.000e+00
  10.214  2849.45  162.64     0.00  3192.19     0.00  5.615e+00  0.000e+00
  10.561  3604.72  187.43     0.00  3688.04     0.00  5.085e+00  0.000e+00
  10.908  4055.65  214.97     0.00  4239.03     0.00  4.605e+00  0.000e+00
  11.255  4872.82  245.29     0.00  4845.45     0.00  4.171e+00  0.000e+00
  11.602  5599.83  278.30     0.00  5505.61     0.00  3.777e+00  0.000e+00
  11.949  6115.90  313.78     0.00  6215.23     0.00  3.421e+00  0.000e+00
  12.296  7010.67  351.34     0.00  6966.62     0.00  3.098e+00  0.000e+00
  12.643  8430.75  390.40     0.00  7747.78     0.00  2.805e+00  0.000e+00
  12.990  8119.02  430.07     0.00  8541.21     0.00  2.541e+00  0.000e+00
  13.337  9889.16  469.14     0.00  9322.65     0.00  2.301e+00  0.000e+00
  13.684 10695.24  505.98     0.00 10059.45     0.00  2.084e+00  0.000e+00
  14.031 11193.07  538.45     0.00 10708.75     0.00  1.887e+00  0.000e+00
  14.378 10746.78  563.77     0.00 11215.30     0.00  1.709e+00  0.000e+00
  14.724 12229.63  578.46     0.00 11508.96     0.00  1.548e+00  0.000e+00
  15.071 11291.48  578.10     0.00 11501.80     0.00  1.402e+00  0.000e+00
  15.418 11527.57  557.24     0.00 11084.70     0.00  1.269e+00  0.000e+00
  15.765  9963.31  509.19     0.00 10123.56     0.00  1.150e+00  0.000e+00
  16.112  8417.54  425.75     0.00  8454.79     0.00  1.041e+00  0.000e+00
  16.459  6140.01  297.03     0.00  5880.37     0.00  9.429e-01  0.000e+00
  16.806  2228.44  111.14     0.00  2162.01     0.00  8.539e-01  0.000e+00
  17.153  2704.79  152.29     0.00  2985.31     0.00  7.733e-01  0.000e+00
  17.500 10439.72  498.05     0.00  9900.76     0.00  7.003e-01  0.000e+00
