# Galaxy: NGC3198
# M_disk = 2.00 × 10^10 M_☉
# R_disk = 4.00 kpc
# M_halo = 20.00 × 10^10 M_☉
# Synthetic data for Synchronism validation
# Columns: Rad Vobs errV Vgas Vdisk Vbul SBdisk SBbul
# Units: kpc km/s km/s km/s km/s km/s L_☉/pc² L_☉/pc²
   0.500    52.95    5.84     0.00    21.98   103.04  3.511e+02  2.280e+03
   0.898    68.46    6.55     0.00    20.23    95.75  3.179e+02  8.430e+02
   1.296    62.74    7.01     0.00    11.55    88.03  2.878e+02  3.117e+02
   1.694    88.45    7.41     0.00     2.28    81.52  2.605e+02  1.153e+02
   2.092   103.71    7.87     0.00    20.64    76.12  2.359e+02  4.262e+01
   2.490   104.66    8.50     0.00    43.43    71.61  2.135e+02  1.576e+01
   2.888   127.82    9.37     0.00    70.89    67.79  1.933e+02  5.827e+00
   3.286   131.46   10.55     0.00   103.53    64.50  1.750e+02  2.155e+00
   3.684   186.09   12.09     0.00   142.09    61.64  1.584e+02  7.967e-01
   4.082   222.49   14.04     0.00   187.57    59.12  1.434e+02  2.946e-01
   4.480   304.61   16.45     0.00   241.26    56.89  1.298e+02  1.089e-01
   4.878   315.68   19.40     0.00   304.73    54.88  1.175e+02  4.028e-02
   5.276   400.61   22.97     0.00   379.88    53.08  1.064e+02  1.489e-02
   5.673   465.53   27.27     0.00   469.02    51.43  9.633e+01  5.507e-03
   6.071   579.13   32.43     0.00   574.85    49.94  8.721e+01  2.036e-03
   6.469   684.61   38.60     0.00   700.55    48.56  7.895e+01  7.529e-04
   6.867   765.38   45.98     0.00   849.82    47.29  7.147e+01  2.784e-04
   7.265   991.63   54.75     0.00  1026.91    46.12  6.471e+01  1.029e-04
   7.663  1222.93   65.18     0.00  1236.65    45.03  5.858e+01  3.806e-05
   8.061  1333.41   77.51     0.00  1484.49    44.01  5.303e+01  1.407e-05
   8.459  1796.55   92.07     0.00  1776.52    43.06  4.801e+01  5.204e-06
   8.857  2039.25  109.18     0.00  2119.44    42.16  4.346e+01  1.924e-06
   9.255  2475.13  129.20     0.00  2520.54    41.32  3.935e+01  7.115e-07
   9.653  2982.98  152.53     0.00  2987.61    40.53  3.562e+01  2.631e-07
  10.051  3708.44  179.57     0.00  3528.86    39.78  3.225e+01  9.728e-08
  10.449  3797.28  210.74     0.00  4152.70    39.08  2.919e+01  3.597e-08
  10.847  5132.63  246.47     0.00  4867.54    38.40  2.643e+01  1.330e-08
  11.245  5775.80  287.15     0.00  5681.41    37.77  2.393e+01  4.918e-09
  11.643  6415.50  333.15     0.00  6601.57    37.16  2.166e+01  1.819e-09
  12.041  7588.40  384.75     0.00  7633.92    36.58  1.961e+01  6.724e-10
  12.439  8118.09  442.17     0.00  8782.28    36.03  1.775e+01  2.486e-10
  12.837 10194.84  505.42     0.00 10047.50    35.50  1.607e+01  9.194e-11
  13.235 12792.10  574.36     0.00 11426.35    34.99  1.455e+01  3.399e-11
  13.633 12265.54  648.54     0.00 12910.16    34.51  1.317e+01  1.257e-11
  14.031 15155.73  727.19     0.00 14483.17    34.04  1.192e+01  4.648e-12
  14.429 15354.04  809.05     0.00 16120.54    33.60  1.079e+01  1.719e-12
  14.827 17398.85  892.33     0.00 17786.00    33.17  9.772e+00  6.355e-13
  15.224 20453.69  974.47     0.00 19429.00    32.75  8.847e+00  2.350e-13
  15.622 18846.26 1052.09     0.00 20981.39    32.35  8.009e+00  8.688e-14
  16.020 24186.34 1120.70     0.00 22353.52    31.97  7.250e+00  3.213e-14
  16.418 23662.83 1174.50     0.00 23429.65    31.60  6.564e+00  1.188e-14
  16.816 23994.64 1206.15     0.00 24062.64    31.24  5.942e+00  4.392e-15
  17.214 24458.55 1206.41     0.00 24067.79    30.89  5.380e+00  1.624e-15
  17.612 23900.55 1163.80     0.00 23215.71    30.56  4.870e+00  6.005e-16
  18.010 22208.45 1064.23     0.00 21224.10    30.23  4.409e+00  2.221e-16
  18.408 17102.32  890.44     0.00 17748.41    29.92  3.991e+00  8.211e-17
  18.806 12856.23  621.59     0.00 12371.12    29.61  3.613e+00  3.036e-17
  19.204  4591.30  232.57     0.00  4589.48    29.32  3.271e+00  1.123e-17
  19.602  6322.89  312.99     0.00  6198.34    29.03  2.961e+00  4.151e-18
  20.000 20907.31 1038.47     0.00 20708.93    28.75  2.681e+00  1.535e-18
